Segment,state,CD119_2024,CD119_2024_Name,US Senator 1: Name,US Senator 1: Party,US Senator 2: Name,US Senator 2: Party,US Representative Name,US Representative Party,quarter,Estimated_Actual_Quarterly_Expenditure,StateName,population,real_gdp,Total Federal Investment,Federal investment per capita,Federal investment as a fraction of state GDP,year
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2022-Q3,10.236041,Tennessee,7048976.0,513802.655256,10.110796,1.434364,7.9e-05,2022
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2022-Q4,10.236041,Tennessee,7068433.689394,519928.843452,65.376475,9.249075,0.000503,2022
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2023-Q1,10.013518,Tennessee,7087945.088954,519492.831495,192.808543,27.202319,0.001485,2023
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2023-Q2,13.755312,Tennessee,7107084.441512,519787.910294,149.257642,21.001248,0.001149,2023
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2023-Q3,23.5964,Tennessee,7126489.0,524258.133887,156.801901,22.002686,0.001196,2023
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2023-Q4,51.837398,Tennessee,7151808.314947,528587.424323,163.720465,22.892177,0.001239,2023
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2024-Q1,237.500819,Tennessee,7177217.58551,529010.223796,270.717996,37.719073,0.002047,2024
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2024-Q2,237.500819,Tennessee,7202439.475877,532969.564693,563.371982,78.219607,0.004228,2024
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2024-Q3,234.881436,Tennessee,7227750.0,538298.599716,568.214317,78.615657,0.004222,2024
Manufacturing,tn,4707,TN-07,Marsha Blackburn,Republican,Bill Hagerty,Republican,Mark Green,Republican,2024-Q4,216.514318,Tennessee,7253429.079643,543680.918484,606.035057,83.551525,0.004459,2024
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2022-Q3,33.917609,Tennessee,7048976.0,513802.655256,10.110796,1.434364,7.9e-05,2022
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2022-Q4,406.846577,Tennessee,7068433.689394,519928.843452,65.376475,9.249075,0.000503,2022
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2023-Q1,401.46082,Tennessee,7087945.088954,519492.831495,192.808543,27.202319,0.001485,2023
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2023-Q2,410.735005,Tennessee,7107084.441512,519787.910294,149.257642,21.001248,0.001149,2023
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2023-Q3,434.984552,Tennessee,7126489.0,524258.133887,156.801901,22.002686,0.001196,2023
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2023-Q4,434.984552,Tennessee,7151808.314947,528587.424323,163.720465,22.892177,0.001239,2023
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2024-Q1,430.256459,Tennessee,7177217.58551,529010.223796,270.717996,37.719073,0.002047,2024
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2024-Q2,441.676982,Tennessee,7202439.475877,532969.564693,563.371982,78.219607,0.004228,2024
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2024-Q3,452.792825,Tennessee,7227750.0,538298.599716,568.214317,78.615657,0.004222,2024
Manufacturing,tn,4708,TN-08,Marsha Blackburn,Republican,Bill Hagerty,Republican,David Kustoff,Republican,2024-Q4,436.219726,Tennessee,7253429.079643,543680.918484,606.035057,83.551525,0.004459,2024
Manufacturing,tn,4709,TN-09,Marsha Blackburn,Republican,Bill Hagerty,Republican,Steve Cohen,Democratic,2022-Q3,40.634856,Tennessee,7048976.0,513802.655256,10.110796,1.434364,7.9e-05,2022
Manufacturing,tn,4709,TN-09,Marsha Blackburn,Republican,Bill Hagerty,Republican,Steve Cohen,Democratic,2022-Q4,49.845423,Tennessee,7068433.689394,519928.843452,65.376475,9.249075,0.000503,2022
Manufacturing,tn,4709,TN-09,Marsha Blackburn,Republican,Bill Hagerty,Republican,Steve Cohen,Democratic,2023-Q1,51.888151,Tennessee,7087945.088954,519492.831495,192.808543,27.202319,0.001485,2023
Manufacturing,tn,4709,TN-09,Marsha Blackburn,Republican,Bill Hagerty,Republican,Steve Cohen,Democratic,2023-Q2,52.189462,Tennessee,7107084.441512,519787.910294,149.257642,21.001248,0.001149,2023
Manufacturing,tx,4801,TX-01,John Cornyn,Republican,Ted Cruz,Republican,Nathaniel Moran,Republican,2023-Q4,2.845956,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4805,TX-05,John Cornyn,Republican,Ted Cruz,Republican,Lance Gooden,Republican,2023-Q3,32.568369,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4805,TX-05,John Cornyn,Republican,Ted Cruz,Republican,Lance Gooden,Republican,2023-Q4,187.268121,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4805,TX-05,John Cornyn,Republican,Ted Cruz,Republican,Lance Gooden,Republican,2024-Q1,30.532846,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2023-Q1,7.471454,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2023-Q2,7.55447,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4806,TX-06,John Cornyn,Republican,Ted Cruz,Republican,Jake Ellzey,Republican,2023-Q3,4.980969,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2021-Q3,7.001889,Texas,29561286.0,2324743.124667,,,,2021
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2021-Q4,28.007556,Texas,29678695.617869,2357715.144807,,,,2021
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2022-Q1,27.398696,Texas,29796571.555721,2366672.030029,264.302135,8.87022,0.000447,2022
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2022-Q2,27.703126,Texas,29912337.976388,2368952.337964,683.877518,22.862724,0.001155,2022
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2022-Q3,28.007556,Texas,30029848.0,2410757.983437,846.641549,28.193334,0.001405,2022
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2022-Q4,32.025552,Texas,30148486.877469,2477503.212991,2052.831441,68.090696,0.003314,2022
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q1,36.218688,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q2,36.621118,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q3,9.015991,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2023-Q4,9.015991,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2024-Q1,8.917991,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2024-Q2,8.917991,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Manufacturing,tx,4808,TX-08,John Cornyn,Republican,Ted Cruz,Republican,Morgan Luttrell,Republican,2024-Q3,3.821996,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Manufacturing,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2023-Q1,1.288282,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2023-Q2,5.097116,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2023-Q3,5.153128,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2023-Q4,5.153128,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4809,TX-09,John Cornyn,Republican,Ted Cruz,Republican,Al Green,Democratic,2024-Q1,5.041103,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2023-Q3,2.754078,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2023-Q4,84.4584,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q1,83.540374,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q2,11.016313,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Manufacturing,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q3,4.301112,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Manufacturing,tx,4810,TX-10,John Cornyn,Republican,Ted Cruz,Republican,Michael McCaul,Republican,2024-Q4,14.657985,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2021-Q2,22.757735,Texas,29479438.134201,2306007.621634,,,,2021
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2021-Q3,23.00782,Texas,29561286.0,2324743.124667,,,,2021
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2021-Q4,23.00782,Texas,29678695.617869,2357715.144807,,,,2021
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2022-Q1,22.50765,Texas,29796571.555721,2366672.030029,264.302135,8.87022,0.000447,2022
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2022-Q2,7.752635,Texas,29912337.976388,2368952.337964,683.877518,22.862724,0.001155,2022
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2023-Q2,2.416314,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2023-Q3,3.368195,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2023-Q4,3.368195,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2024-Q1,3.331584,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2024-Q2,3.331584,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2024-Q3,3.368195,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Manufacturing,tx,4813,TX-13,John Cornyn,Republican,Ted Cruz,Republican,Ronny L. Jackson,Republican,2024-Q4,3.368195,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2022-Q3,5.378143,Texas,30029848.0,2410757.983437,846.641549,28.193334,0.001405,2022
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2022-Q4,32.985942,Texas,30148486.877469,2477503.212991,2052.831441,68.090696,0.003314,2022
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2023-Q1,32.268856,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2023-Q2,32.627399,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2023-Q3,32.985942,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2023-Q4,32.985942,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2024-Q1,32.627399,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2024-Q2,32.627399,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2024-Q3,32.985942,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Manufacturing,tx,4814,TX-14,John Cornyn,Republican,Ted Cruz,Republican,Randy Weber,Republican,2024-Q4,32.985942,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Manufacturing,tx,4818,TX-18,John Cornyn,Republican,Ted Cruz,Republican,Sylvester Turner,Democratic,2024-Q4,21.424405,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2022-Q4,0.075548,Texas,30148486.877469,2477503.212991,2052.831441,68.090696,0.003314,2022
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2023-Q1,0.377741,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2023-Q2,0.381939,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2023-Q3,0.386136,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2023-Q4,0.386136,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2024-Q1,0.381939,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2024-Q2,0.381939,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2024-Q3,0.386136,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Manufacturing,tx,4819,TX-19,John Cornyn,Republican,Ted Cruz,Republican,Jodey Arrington,Republican,2024-Q4,0.314785,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2022-Q2,30.61818,Texas,29912337.976388,2368952.337964,683.877518,22.862724,0.001155,2022
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2022-Q3,39.674262,Texas,30029848.0,2410757.983437,846.641549,28.193334,0.001405,2022
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2022-Q4,39.674262,Texas,30148486.877469,2477503.212991,2052.831441,68.090696,0.003314,2022
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2023-Q1,69.391827,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2023-Q2,54.872823,Texas,30384568.062033,2562490.906025,1382.20382,45.490323,0.002158,2023
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2023-Q3,39.674262,Texas,30503301.0,2607891.631575,1636.611187,53.653576,0.00251,2023
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2023-Q4,39.674262,Texas,30699374.56687,2642281.140432,2057.330698,67.015395,0.003114,2023
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2024-Q1,39.24302,Texas,30896708.484009,2643308.306168,1175.658484,38.051253,0.001779,2024
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2024-Q2,39.24302,Texas,31093145.283638,2661530.226333,1761.750407,56.660411,0.002648,2024
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2024-Q3,39.674262,Texas,31290831.0,2689160.984643,2526.007466,80.726762,0.003757,2024
Manufacturing,tx,4824,TX-24,John Cornyn,Republican,Ted Cruz,Republican,Beth Van Duyne,Republican,2024-Q4,39.674262,Texas,31491966.76706,2717078.592525,3351.368729,106.419798,0.004934,2024
Manufacturing,tx,4825,TX-25,John Cornyn,Republican,Ted Cruz,Republican,Roger Williams,Republican,2022-Q2,1.056672,Texas,29912337.976388,2368952.337964,683.877518,22.862724,0.001155,2022
Manufacturing,tx,4825,TX-25,John Cornyn,Republican,Ted Cruz,Republican,Roger Williams,Republican,2022-Q3,3.600513,Texas,30029848.0,2410757.983437,846.641549,28.193334,0.001405,2022
Manufacturing,tx,4825,TX-25,John Cornyn,Republican,Ted Cruz,Republican,Roger Williams,Republican,2022-Q4,3.600513,Texas,30148486.877469,2477503.212991,2052.831441,68.090696,0.003314,2022
Manufacturing,tx,4825,TX-25,John Cornyn,Republican,Ted Cruz,Republican,Roger Williams,Republican,2023-Q1,2.348161,Texas,30267594.461381,2522801.221968,819.166244,27.064134,0.001299,2023
Manufacturing,tx,4827,TX-27,John Cornyn,Republican,Ted Cruz,Republican,Michael Cloud,Republican,2021-Q3,1.253191,Texas,29561286.0,2324743.124667,,,,2021
Manufacturing,tx,4827,TX-27,John Cornyn,Republican,Ted Cruz,Republican,Michael Cloud,Republican,2021-Q4,3.719147,Texas,29678695.617869,2357715.144807,,,,2021
Manufacturing,tx,4827,TX-27,John Cornyn,Republican,Ted Cruz,Republican,Michael Cloud,Republican,2022-Q1,3.638296,Texas,29796571.555721,2366672.030029,264.302135,8.87022,0.000447,2022
