Segment,Technology,Subcategory,Decarb_Sector,Project_Type,Estimated_Total_Facility_CAPEX,CD119_2024_Name,Announcement_Date,State,US Senator 1: Party,US Senator 2: Party,US Representative Party,Latitude,Longitude,Announcement_Year,Announcement_Quarter,solar_irradiance,wind_speed_2m,wind_speed_2m_max,wind_speed_50m,air_temp_2m,air_temp_2m_max,air_temp_2m_min,precipitation
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.996848,CA-49,2021-05-31,CA,Democratic,Democratic,Democratic,33.213138,-117.3042,2021,2,5.500983606557377,2.381120218579235,3.815546448087432,3.3228961748633874,18.119125683060112,20.91245901639344,15.92120218579235,0.8913661202185793
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.198109,CA-15,2020-09-30,CA,Democratic,Democratic,Democratic,37.568597,-122.278,2020,3,4.825109289617486,3.3497540983606564,4.692704918032787,5.125081967213116,13.619863387978144,16.62051912568306,11.376803278688524,0.612896174863388
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.266246,CA-15,2020-09-30,CA,Democratic,Democratic,Democratic,37.568597,-122.278,2020,3,4.825109289617486,3.3497540983606564,4.692704918032787,5.125081967213116,13.619863387978144,16.62051912568306,11.376803278688524,0.612896174863388
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NY-24,2022-01-31,NY,Democratic,Democratic,Republican,44.017,-75.922,2022,1,3.620846994535519,0.6678415300546449,1.0160655737704918,4.974262295081967,8.102650273224045,12.53775956284153,3.5124043715846995,2.4531967213114756
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.956715,NY-24,2022-01-31,NY,Democratic,Democratic,Republican,43.583,-76.18,2022,1,3.7211475409836066,1.92672131147541,2.739180327868852,5.461584699453552,9.916530054644808,13.36120218579235,6.420628415300546,2.5972131147540987
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NY-24,2022-01-31,NY,Democratic,Democratic,Republican,42.875,-77.877,2022,1,3.7100546448087433,0.4093715846994535,0.7064754098360656,5.037322404371585,9.689590163934428,14.824398907103824,4.800163934426229,2.358415300546448
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NY-22,2022-02-28,NY,Democratic,Democratic,Democratic,43.19133,-76.38954,2022,1,3.7211475409836066,0.6909289617486338,1.0496994535519126,4.870464480874317,9.643005464480876,14.524262295081968,4.863907103825137,2.6814207650273225
Energy and Industry,Solar,Solar Photovoltaic,Power,New,121.790305,NC-01,2020-10-31,NC,Republican,Republican,Democratic,35.9,-77.64,2020,4,4.3737704918032785,2.313715846994535,3.7889617486338794,5.742185792349727,16.396994535519127,21.77491803278689,11.30642076502732,4.533415300546448
Energy and Industry,Solar,Solar Photovoltaic,Power,New,81.417131,SC-02,2022-01-31,SC,Republican,Republican,Republican,33.741,-81.4,2022,1,4.58396174863388,2.186284153005465,3.573524590163934,5.303743169398906,18.432185792349724,23.869726775956284,13.301502732240438,3.5838524590163936
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.692623,NC-13,2017-01-31,NC,Republican,Republican,Republican,36.06936,-78.2988,2017,1,4.31707650273224,1.494426229508197,2.4182513661202187,5.234262295081967,16.148797814207647,21.68322404371585,11.03191256830601,4.59379781420765
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NC-08,2017-01-31,NC,Republican,Republican,Republican,34.881973,-79.66535,2017,1,4.431857923497268,1.8198633879781425,2.9249726775956284,5.229508196721311,16.988715846994538,22.33027322404372,11.929617486338795,4.364234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,33.631711,WA-05,2018-07-31,WA,Democratic,Democratic,Republican,46.95528,-118.6212,2018,3,4.26896174863388,2.6435245901639344,4.258005464480875,5.690601092896175,11.15912568306011,17.19513661202186,5.5451639344262285,0.9029234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-01,2018-07-31,NC,Republican,Republican,Democratic,35.436844,-77.97375,2018,3,4.3737704918032785,2.565956284153006,4.095819672131148,6.065382513661203,16.67327868852459,21.949016393442623,11.658989071038253,4.53224043715847
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.077094,NC-09,2018-08-31,NC,Republican,Republican,Republican,35.74901,-79.78553,2018,3,4.385655737704918,0.9213661202185792,1.490765027322405,4.519234972677595,16.033415300546448,21.68398907103825,10.84691256830601,4.276448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-03,2018-08-31,NC,Republican,Republican,Republican,35.015398,-78.3508,2018,3,4.396038251366121,2.3704918032786884,3.837431693989071,5.727950819672132,17.038032786885246,22.23092896174863,12.096256830601092,5.341229508196722
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-03,2018-08-31,NC,Republican,Republican,Republican,34.83896,-77.22878,2018,3,4.471912568306011,2.0712021857923495,3.2198087431693985,5.591448087431694,17.583743169398907,22.516448087431694,12.97603825136612,5.253196721311475
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-08,2018-07-31,NC,Republican,Republican,Republican,35.359674,-79.91142,2018,3,4.385655737704918,0.9213661202185792,1.490765027322405,4.519234972677595,16.033415300546448,21.68398907103825,10.84691256830601,4.276448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-04,2018-07-31,NC,Republican,Republican,Democratic,35.717391,-79.11946,2018,3,4.385655737704918,0.5589344262295082,0.9057103825136612,4.403770491803279,16.326639344262293,22.07986338797814,11.133688524590164,4.26155737704918
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.384803,NC-08,2018-07-31,NC,Republican,Republican,Republican,35.102174,-80.12202,2018,3,4.3560928961748635,0.612103825136612,0.9809562841530054,4.3423224043715845,16.941174863387978,22.679316939890715,11.74655737704918,4.218989071038251
Energy and Industry,Solar,Solar Photovoltaic,Power,New,8.758258,NC-09,2018-05-31,NC,Republican,Republican,Republican,35.588,-79.0323,2018,2,4.385655737704918,1.7330054644808743,2.8653005464480876,5.227568306010929,16.472950819672132,21.94967213114754,11.342978142076504,4.439453551912568
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-03,2019-05-31,NC,Republican,Republican,Republican,35.597904,-77.60944,2019,2,4.3737704918032785,2.2838524590163933,3.660163934426229,5.82672131147541,16.85833333333333,22.06549180327869,11.936120218579235,4.781448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.955616,NC-03,2018-05-31,NC,Republican,Republican,Republican,35.161492,-78.09015,2018,2,4.396038251366121,2.3704918032786884,3.837431693989071,5.727950819672132,17.038032786885246,22.23092896174863,12.096256830601092,5.341229508196722
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.384914,NC-08,2019-05-31,NC,Republican,Republican,Republican,35.198537,-80.01325,2019,2,4.3560928961748635,0.612103825136612,0.9809562841530054,4.3423224043715845,16.941174863387978,22.679316939890715,11.74655737704918,4.218989071038251
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-09,2019-05-31,NC,Republican,Republican,Republican,35.213491,-79.55714,2019,2,4.385655737704918,1.8198633879781425,2.9249726775956284,5.229508196721311,16.988715846994538,22.33027322404372,11.929617486338795,4.364234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.65616,NC-01,2020-09-30,NC,Republican,Republican,Democratic,35.416191,-77.9192,2020,3,4.3737704918032785,2.565956284153006,4.095819672131148,6.065382513661203,16.67327868852459,21.949016393442623,11.658989071038253,4.53224043715847
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-13,2019-05-31,NC,Republican,Republican,Republican,35.713283,-78.32689,2019,2,4.396038251366121,2.565956284153006,4.095819672131148,6.065382513661203,16.67327868852459,21.949016393442623,11.658989071038253,4.53224043715847
Energy and Industry,Solar,Solar Photovoltaic,Power,New,8.758258,NC-03,2018-01-31,NC,Republican,Republican,Republican,35.059582,-77.18659,2018,1,4.3737704918032785,1.8764207650273224,2.584672131147541,5.534262295081967,18.275163934426228,22.308333333333337,14.56653005464481,5.070300546448087
Energy and Industry,Solar,Solar Photovoltaic,Power,New,8.407928,NC-04,2018-04-30,NC,Republican,Republican,Democratic,35.688268,-79.13692,2018,2,4.385655737704918,0.5589344262295082,0.9057103825136612,4.403770491803279,16.326639344262293,22.07986338797814,11.133688524590164,4.26155737704918
Energy and Industry,Solar,Solar Photovoltaic,Power,New,8.758258,NC-08,2017-07-31,NC,Republican,Republican,Republican,34.79217,-79.46581,2017,3,4.431857923497268,1.8198633879781425,2.9249726775956284,5.229508196721311,16.988715846994538,22.33027322404372,11.929617486338795,4.364234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,8.758258,NC-08,2017-11-30,NC,Republican,Republican,Republican,35.308176,-79.72054,2017,4,4.385655737704918,0.9213661202185792,1.490765027322405,4.519234972677595,16.033415300546448,21.68398907103825,10.84691256830601,4.276448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-09,2018-11-30,NC,Republican,Republican,Republican,35.850341,-79.55502,2018,4,4.385655737704918,1.0027322404371584,1.6489617486338797,4.680409836065573,15.469945355191255,21.12218579234973,10.27964480874317,4.314890710382514
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-13,2018-11-30,NC,Republican,Republican,Republican,36.271819,-78.654,2018,4,4.31707650273224,1.1360655737704917,1.9307377049180328,4.542786885245901,15.256229508196723,20.824207650273223,10.04724043715847,4.4104371584699456
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.92346,NC-09,2019-05-31,NC,Republican,Republican,Republican,35.532427,-79.78763,2019,2,4.385655737704918,0.9213661202185792,1.490765027322405,4.519234972677595,16.033415300546448,21.68398907103825,10.84691256830601,4.276448087431694
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.692734,NC-08,2018-12-31,NC,Republican,Republican,Republican,34.775083,-79.55841,2018,4,4.431857923497268,1.8198633879781425,2.9249726775956284,5.229508196721311,16.988715846994538,22.33027322404372,11.929617486338795,4.364234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,NC-05,2022-04-30,NC,Republican,Republican,Republican,36.51703,-79.70923,2022,2,4.303715846994535,0.9008743169398908,1.5018852459016394,4.5730054644808735,14.261612021857925,19.92997267759563,9.064098360655738,4.417622950819672
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NC-03,2021-08-31,NC,Republican,Republican,Republican,34.98247,-78.31906,2021,3,4.403333333333333,2.3704918032786884,3.837431693989071,5.727950819672132,17.038032786885246,22.23092896174863,12.096256830601092,5.341229508196722
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NC-08,2021-08-31,NC,Republican,Republican,Republican,34.922572,-79.65445,2021,3,4.431857923497268,1.8198633879781425,2.9249726775956284,5.229508196721311,16.988715846994538,22.33027322404372,11.929617486338795,4.364234972677596
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NC-08,2021-08-31,NC,Republican,Republican,Republican,34.974485,-79.99161,2021,3,4.431857923497268,0.612103825136612,0.9809562841530054,4.3423224043715845,16.941174863387978,22.679316939890715,11.74655737704918,4.218989071038251
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,NC-01,2022-04-30,NC,Republican,Republican,Democratic,36.455422,-77.88511,2022,2,4.279071038251366,0.3701366120218579,0.6247267759562841,4.396038251366121,15.691256830601093,21.434453551912565,10.53745901639344,4.645109289617487
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.248613,NC-01,2022-01-31,NC,Republican,Republican,Democratic,35.22732,-78.03749,2022,1,4.396038251366121,2.3704918032786884,3.837431693989071,5.727950819672132,17.038032786885246,22.23092896174863,12.096256830601092,5.341229508196722
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.673474,NC-01,2022-02-28,NC,Republican,Republican,Democratic,36.089369,-77.72681,2022,1,4.279071038251366,2.313715846994535,3.7889617486338794,5.742185792349727,16.396994535519127,21.77491803278689,11.30642076502732,4.533415300546448
Energy and Industry,Solar,Solar Photovoltaic,Power,New,200.056568,CO-03,2018-12-31,CO,Democratic,Democratic,Republican,37.378,-104.475,2018,4,5.239590163934427,3.21603825136612,5.250355191256831,6.621502732240438,12.888469945355192,21.333852459016395,5.642677595628416,0.7132240437158469
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.248613,CA-13,2022-02-28,CA,Democratic,Democratic,Democratic,36.945582,-120.056,2022,1,5.4234426229508195,1.719672131147541,3.113551912568306,3.695245901639344,19.25092896174863,26.970846994535524,12.885109289617484,0.6089617486338798
Energy and Industry,Solar,Solar Photovoltaic,Power,New,198.806238,CO-03,2022-02-28,CO,Democratic,Democratic,Republican,40.327892,-107.7533,2022,1,4.882540983606558,2.48775956284153,4.449999999999999,5.460191256830601,5.522021857923497,12.510683060109288,-1.201639344262295,1.38620218579235
Energy and Industry,Solar,Solar Photovoltaic,Power,New,267.637223,AR-01,2022-02-28,AR,Republican,Republican,Republican,35.3446,-90.3075,2022,1,4.30483606557377,2.6415573770491805,4.178770491803279,5.986448087431694,15.863060109289618,21.19377049180328,10.815163934426227,4.138060109289617
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.724297,RI-02,2021-05-31,RI,Democratic,Democratic,Democratic,41.807129,-71.50538,2021,2,4.043825136612022,0.5298633879781421,0.7601092896174864,4.823360655737704,11.10704918032787,16.197295081967212,6.347814207650273,2.9363387978142073
Energy and Industry,Solar,Solar Photovoltaic,Power,New,12.779827,RI-01,2021-05-31,RI,Democratic,Democratic,Democratic,41.966678,-71.52599,2021,2,4.043825136612022,0.5298633879781421,0.7601092896174864,4.823360655737704,11.10704918032787,16.197295081967212,6.347814207650273,2.9363387978142073
Energy and Industry,Solar,Solar Photovoltaic,Power,New,12.779827,RI-01,2021-05-31,RI,Democratic,Democratic,Democratic,41.967314,-71.51961,2021,2,4.043825136612022,0.5298633879781421,0.7601092896174864,4.823360655737704,11.10704918032787,16.197295081967212,6.347814207650273,2.9363387978142073
Energy and Industry,Solar,Solar Photovoltaic,Power,New,12.779827,RI-01,2021-05-31,RI,Democratic,Democratic,Democratic,41.963066,-71.51693,2021,2,4.043825136612022,0.5298633879781421,0.7601092896174864,4.823360655737704,11.10704918032787,16.197295081967212,6.347814207650273,2.9363387978142073
Energy and Industry,Solar,Solar Photovoltaic,Power,New,393.953858,OR-02,2021-06-30,OR,Democratic,Democratic,Republican,45.55455,-119.1143,2021,2,4.249153005464481,2.8935792349726777,4.413989071038252,6.372732240437158,11.369125683060108,17.52601092896175,6.101803278688525,1.1240163934426228
Energy and Industry,Solar,Solar Photovoltaic,Power,New,181.398562,AZ-02,2022-08-31,AZ,Democratic,Democratic,Republican,32.8882,-111.4978,2022,3,5.960491803278688,2.232595628415301,4.2954098360655735,4.718633879781421,22.10207650273224,30.18527322404372,14.860546448087431,0.3421584699453551
Energy and Industry,Solar,Solar Photovoltaic,Power,New,110.60555,TX-14,2022-03-31,TX,Republican,Republican,Republican,29.289809,-95.29861,2022,1,4.643415300546447,3.4170218579234977,4.801803278688524,6.289836065573771,22.117786885245906,26.08726775956284,18.557759562841532,3.496639344262295
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.153478,CA-17,2022-02-28,CA,Democratic,Democratic,Democratic,37.354492,-121.9315,2022,1,5.329262295081967,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Energy and Industry,Solar,Solar Photovoltaic,Power,Expansion,1.416204,TX-06,2022-03-31,TX,Republican,Republican,Republican,32.87662,-96.95372,2022,1,4.621748633879781,3.032486338797814,4.548333333333334,6.529863387978143,18.765245901639343,24.946338797814203,13.081010928961748,2.818934426229508
Energy and Industry,Solar,Solar Photovoltaic,Power,Expansion,1.557825,TX-06,2022-03-31,TX,Republican,Republican,Republican,32.87662,-96.95372,2022,1,4.621748633879781,3.032486338797814,4.548333333333334,6.529863387978143,18.765245901639343,24.946338797814203,13.081010928961748,2.818934426229508
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.132963,TX-06,2022-03-31,TX,Republican,Republican,Republican,32.87662,-96.95372,2022,1,4.621748633879781,3.032486338797814,4.548333333333334,6.529863387978143,18.765245901639343,24.946338797814203,13.081010928961748,2.818934426229508
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,IL-14,2021-07-31,IL,Democratic,Democratic,Democratic,41.541339,-89.14808,2021,3,3.994890710382514,3.1139071038251367,4.808169398907104,6.6033333333333335,10.027814207650271,15.3124043715847,4.89724043715847,2.5796721311475412
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.89252,MA-09,2019-07-31,MA,Democratic,Democratic,Democratic,41.715626,-70.9035,2019,3,3.917923497267759,5.35587431693989,7.510901639344263,8.033142076502733,11.876612021857923,13.995163934426229,9.71483606557377,2.9916666666666667
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.632802,MA-01,2020-05-31,MA,Democratic,Democratic,Democratic,42.20128,-72.49416,2020,2,3.8408196721311474,0.1545081967213114,0.3392076502732241,4.490355191256831,10.412896174863388,15.987759562841532,5.138087431693989,2.988551912568306
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.486873,MN-01,2022-02-28,MN,Democratic,Democratic,Republican,44.12971,-92.58407,2022,1,3.933469945355192,3.393360655737705,5.095163934426229,7.109863387978142,7.127240437158471,12.140792349726778,2.149344262295082,2.1821311475409835
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.416204,MN-01,2022-02-28,MN,Democratic,Democratic,Republican,44.01862,-92.86606,2022,1,3.933469945355192,3.4283879781420765,5.144508196721311,7.148524590163935,7.198907103825136,12.33775956284153,2.138524590163935,2.176174863387978
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.416204,MN-01,2022-02-28,MN,Democratic,Democratic,Republican,44.02037,-92.86973,2022,1,3.933469945355192,3.4283879781420765,5.144508196721311,7.148524590163935,7.198907103825136,12.33775956284153,2.138524590163935,2.176174863387978
Energy and Industry,Solar,Solar Photovoltaic,Power,New,110.772073,FL-03,2022-03-31,FL,Republican,Republican,Republican,29.718728,-82.71078,2022,1,4.77860655737705,1.136120218579235,1.8268852459016396,4.470027322404372,22.0051912568306,27.966475409836065,17.042131147540985,2.943469945355191
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.263094,CA-31,2020-12-31,CA,Democratic,Democratic,Democratic,34.09623,-117.7819,2020,4,5.789344262295082,1.7743442622950822,3.7467486338797817,3.5301092896174864,18.100737704918032,26.402158469945356,11.785464480874316,0.686256830601093
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.198109,CA-17,2020-08-31,CA,Democratic,Democratic,Democratic,37.405313,-122.0175,2020,3,4.825109289617486,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.931862,CA-17,2020-08-31,CA,Democratic,Democratic,Democratic,37.405313,-122.0175,2020,3,4.825109289617486,2.049262295081967,3.3424590163934425,4.446803278688525,14.869890710382514,23.31989071038251,8.711229508196721,0.671912568306011
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,ME-01,2021-08-31,ME,Republican,Independent,Democratic,43.79322,-70.75685,2021,3,3.858551912568306,0.4328142076502732,0.7260109289617486,4.359508196721311,7.726693989071039,12.743306010928965,2.7660382513661204,3.0384699453551915
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.540511,ME-02,2021-08-31,ME,Republican,Independent,Democratic,44.36124,-69.79636,2021,3,3.8075136612021856,0.4993169398907104,0.8295081967213115,4.381174863387978,7.279234972677595,12.27229508196721,2.1995628415300543,2.9915846994535515
Energy and Industry,Solar,Solar Photovoltaic,Power,New,7.081021,ME-02,2021-08-31,ME,Republican,Independent,Democratic,44.192188,-70.02169,2021,3,3.685191256830601,0.6031967213114754,0.8961475409836066,4.543387978142077,8.42289617486339,13.283196721311477,3.654836065573771,3.217841530054645
Energy and Industry,Solar,Solar Photovoltaic,Power,New,199.684797,AZ-09,2020-01-31,AZ,Democratic,Democratic,Republican,33.320406,-112.8168,2020,1,5.963169398907105,2.414590163934426,4.3447814207650275,5.234590163934427,23.148469945355192,31.09896174863388,15.982650273224042,0.37275956284153
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,MD-05,2021-05-31,MD,Democratic,Democratic,Democratic,38.934666,-76.71482,2021,2,4.199945355191257,2.6327049180327866,4.09431693989071,5.955273224043715,13.78857923497268,18.74609289617486,9.165109289617488,3.8811475409836063
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,MD-06,2022-01-31,MD,Democratic,Democratic,Democratic,39.608072,-79.32824,2022,1,3.754508196721312,0.2333606557377049,0.476912568306011,4.639590163934426,10.475792349726774,15.898333333333332,5.542540983606557,3.1139071038251367
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.832408,MD-05,2022-01-31,MD,Democratic,Democratic,Democratic,38.927431,-76.69916,2022,1,4.199945355191257,2.6327049180327866,4.09431693989071,5.955273224043715,13.78857923497268,18.74609289617486,9.165109289617488,3.8811475409836063
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.597478,CA-23,2021-05-31,CA,Democratic,Democratic,Republican,34.267795,-116.8154,2021,2,5.962459016393443,2.6518032786885244,4.427650273224043,5.18587431693989,16.72357923497268,25.045464480874315,9.841775956284154,0.4020218579234973
Energy and Industry,Solar,Solar Photovoltaic,Power,New,0.931862,CA-23,2021-05-31,CA,Democratic,Democratic,Republican,34.267795,-116.8154,2021,2,5.962459016393443,2.6518032786885244,4.427650273224043,5.18587431693989,16.72357923497268,25.045464480874315,9.841775956284154,0.4020218579234973
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.13133,NY-20,2020-04-30,NY,Democratic,Democratic,Democratic,42.87657,-73.91048,2020,2,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.464355,PA-15,2021-05-31,PA,Democratic,Republican,Republican,41.838,-77.2759,2021,2,3.757704918032787,0.2765573770491803,0.5013387978142076,4.824945355191256,8.437677595628415,13.78603825136612,3.4104371584699447,2.3982786885245897
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.191805,NY-18,2021-05-31,NY,Democratic,Democratic,Democratic,41.7754,-73.8758,2021,2,3.922568306010929,0.2104918032786885,0.4912841530054644,4.270327868852459,9.88773224043716,15.4722131147541,4.614043715846994,2.946065573770492
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.795587,NY-18,2021-05-31,NY,Democratic,Democratic,Democratic,41.807744,-73.90351,2021,2,3.922568306010929,0.2104918032786885,0.4912841530054644,4.270327868852459,9.88773224043716,15.4722131147541,4.614043715846994,2.946065573770492
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.529341,CA-22,2020-12-31,CA,Democratic,Democratic,Republican,35.65,-119.85,2020,4,5.544426229508197,2.04051912568306,3.5872677595628417,4.248114754098361,17.611885245901643,26.49133879781421,10.836612021857922,0.5310382513661203
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.698467,NY-22,2020-05-31,NY,Democratic,Democratic,Democratic,43.0832,-75.7351,2020,2,3.659945355191257,0.4138251366120218,0.7226775956284153,4.841448087431694,8.362595628415301,13.143469945355193,3.5721584699453546,3.029644808743169
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.996848,CO-04,2020-11-30,CO,Democratic,Democratic,Republican,39.6517,-104.5315,2020,4,4.901311475409837,2.8944808743169403,4.965136612021858,6.195819672131147,10.983688524590164,18.95997267759563,4.067677595628416,0.8046448087431693
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.283568,CO-06,2020-05-31,CO,Democratic,Democratic,Democratic,39.7854,-104.5913,2020,2,4.901311475409837,2.544918032786885,4.531420765027322,5.6019672131147535,12.042103825136612,20.25295081967213,4.931229508196721,0.7210928961748634
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.996848,CO-06,2020-11-30,CO,Democratic,Democratic,Democratic,39.7854,-104.5913,2020,4,4.901311475409837,2.544918032786885,4.531420765027322,5.6019672131147535,12.042103825136612,20.25295081967213,4.931229508196721,0.7210928961748634
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.996848,CO-04,2020-11-30,CO,Democratic,Democratic,Republican,39.65528,-104.5285,2020,4,4.901311475409837,2.8944808743169403,4.965136612021858,6.195819672131147,10.983688524590164,18.95997267759563,4.067677595628416,0.8046448087431693
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.283568,CO-06,2020-05-31,CO,Democratic,Democratic,Democratic,39.78308,-104.5839,2020,2,4.901311475409837,2.544918032786885,4.531420765027322,5.6019672131147535,12.042103825136612,20.25295081967213,4.931229508196721,0.7210928961748634
Energy and Industry,Solar,Solar Photovoltaic,Power,New,5.328326,NY-20,2020-03-31,NY,Democratic,Democratic,Democratic,42.83447,-73.89808,2020,1,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,1.522379,NY-20,2019-08-31,NY,Democratic,Democratic,Democratic,42.841167,-73.91645,2019,3,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.65616,NY-20,2020-12-31,NY,Democratic,Democratic,Democratic,42.85,-74.05,2020,4,3.8015573770491806,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.32808,NY-20,2020-12-31,NY,Democratic,Democratic,Democratic,42.85,-74.05,2020,4,3.8015573770491806,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,3.805947,NY-20,2020-05-31,NY,Democratic,Democratic,Democratic,42.884182,-74.08078,2020,2,3.8015573770491806,0.3391256830601093,0.618032786885246,4.491065573770491,7.906475409836064,12.956530054644809,2.821256830601093,2.9508469945355196
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.262661,NY-20,2019-11-30,NY,Democratic,Democratic,Democratic,42.791847,-73.95683,2019,4,3.823142076502733,0.2670765027322404,0.5720491803278689,4.206912568306011,9.035109289617484,14.422377049180328,3.661748633879781,2.748387978142076
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.662464,NY-24,2021-04-30,NY,Democratic,Democratic,Republican,43.511296,-76.11955,2021,2,3.7211475409836066,1.92672131147541,2.739180327868852,5.461584699453552,9.916530054644808,13.36120218579235,6.420628415300546,2.5972131147540987
Energy and Industry,Solar,Solar Photovoltaic,Power,New,6.65616,NY-23,2021-05-31,NY,Democratic,Democratic,Republican,42.517279,-79.22132,2021,2,3.820491803278689,2.703743169398907,3.813005464480874,6.030655737704919,10.284426229508195,13.262158469945357,7.25360655737705,2.3255464480874317
Energy and Industry,Solar,Solar Photovoltaic,Power,New,2.129971,MD-07,2020-06-30,MD,Democratic,Democratic,Democratic,39.22355,-76.48349,2020,2,4.03551912568306,2.93948087431694,4.464344262295081,6.194590163934427,14.277841530054646,18.77775956284153,10.030655737704915,3.760928961748634
Energy and Industry,Solar,Solar Photovoltaic,Power,New,4.414899,NY-22,2020-05-31,NY,Democratic,Democratic,Democratic,43.0832,-75.7351,2020,2,3.659945355191257,0.4138251366120218,0.7226775956284153,4.841448087431694,8.362595628415301,13.143469945355193,3.5721584699453546,3.029644808743169
